PEER NGA STRONG MOTION DATABASE RECORD
FRIULI, ITALY 05/06/76 2000, TOLMEZZO, 270
ACCELERATION TIME HISTORY IN UNITS OF G
# 7269    0.0050    NPTS, DT
time	acc
0	0
0.005	7.66E-04
0.01	1.19E-03
0.015	1.76E-03
0.02	1.78E-03
0.025	1.77E-03
0.03	1.75E-03
0.035	1.73E-03
0.04	1.71E-03
0.045	1.70E-03
0.05	1.68E-03
0.055	1.67E-03
0.06	1.66E-03
0.065	1.65E-03
0.07	1.63E-03
0.075	1.62E-03
0.08	1.61E-03
0.085	1.59E-03
0.09	1.57E-03
0.095	1.55E-03
0.1	1.52E-03
0.105	1.50E-03
0.11	1.48E-03
0.115	1.47E-03
0.12	1.45E-03
0.125	1.44E-03
0.13	1.43E-03
0.135	1.43E-03
0.14	1.42E-03
0.145	1.42E-03
0.15	1.42E-03
0.155	1.42E-03
0.16	1.41E-03
0.165	1.40E-03
0.17	1.38E-03
0.175	1.35E-03
0.18	1.33E-03
0.185	1.30E-03
0.19	1.27E-03
0.195	1.25E-03
0.2	1.24E-03
0.205	1.23E-03
0.21	1.22E-03
0.215	1.19E-03
0.22	1.16E-03
0.225	1.12E-03
0.23	1.07E-03
0.235	1.02E-03
0.24	9.82E-04
0.245	9.53E-04
0.25	9.27E-04
0.255	8.96E-04
0.26	8.58E-04
0.265	8.16E-04
0.27	7.72E-04
0.275	7.32E-04
0.28	7.06E-04
0.285	7.03E-04
0.29	7.12E-04
0.295	7.22E-04
0.3	7.34E-04
0.305	7.49E-04
0.31	7.61E-04
0.315	7.67E-04
0.32	7.72E-04
0.325	7.82E-04
0.33	7.98E-04
0.335	8.16E-04
0.34	8.31E-04
0.345	8.52E-04
0.35	8.77E-04
0.355	8.98E-04
0.36	9.18E-04
0.365	9.34E-04
0.37	9.36E-04
0.375	9.05E-04
0.38	8.32E-04
0.385	7.23E-04
0.39	5.86E-04
0.395	4.26E-04
0.4	2.42E-04
0.405	4.77E-05
0.41	-1.30E-04
0.415	-2.79E-04
0.42	-3.95E-04
0.425	-4.74E-04
0.43	-5.16E-04
0.435	-5.12E-04
0.44	-4.55E-04
0.445	-3.62E-04
0.45	-2.64E-04
0.455	-1.83E-04
0.46	-1.39E-04
0.465	-1.61E-04
0.47	-2.57E-04
0.475	-3.97E-04
0.48	-5.46E-04
0.485	-6.86E-04
0.49	-8.18E-04
0.495	-9.47E-04
0.5	-1.06E-03
0.505	-1.14E-03
0.51	-1.17E-03
0.515	-1.16E-03
0.52	-1.07E-03
0.525	-9.17E-04
0.53	-7.31E-04
0.535	-5.50E-04
0.54	-4.30E-04
0.545	-3.88E-04
0.55	-3.93E-04
0.555	-3.96E-04
0.56	-3.83E-04
0.565	-3.59E-04
0.57	-3.54E-04
0.575	-4.05E-04
0.58	-5.33E-04
0.585	-7.40E-04
0.59	-9.80E-04
0.595	-1.18E-03
0.6	-1.27E-03
0.605	-1.21E-03
0.61	-1.01E-03
0.615	-7.26E-04
0.62	-4.14E-04
0.625	-7.35E-05
0.63	2.95E-04
0.635	6.65E-04
0.64	1.01E-03
0.645	1.30E-03
0.65	1.44E-03
0.655	1.40E-03
0.66	1.18E-03
0.665000000000001	8.31E-04
0.67	3.93E-04
0.675	-6.46E-05
0.68	-4.56E-04
0.685000000000001	-6.95E-04
0.690000000000001	-7.36E-04
0.695	-5.87E-04
0.7	-2.90E-04
0.705000000000001	1.03E-04
0.710000000000001	5.62E-04
0.715000000000001	1.08E-03
0.72	1.62E-03
0.725000000000001	2.19E-03
0.730000000000001	2.75E-03
0.735000000000001	3.24E-03
0.740000000000001	3.51E-03
0.745000000000001	3.50E-03
0.750000000000001	3.28E-03
0.755000000000001	2.97E-03
0.760000000000001	2.69E-03
0.765000000000001	2.50E-03
0.770000000000001	2.38E-03
0.775000000000001	2.22E-03
0.780000000000001	1.93E-03
0.785000000000001	1.46E-03
0.790000000000001	8.72E-04
0.795000000000001	2.80E-04
0.800000000000001	-1.69E-04
0.805000000000001	-3.94E-04
0.810000000000001	-3.88E-04
0.815000000000001	-2.37E-04
0.820000000000001	-8.57E-05
0.825000000000001	-6.71E-05
0.830000000000001	-2.70E-04
0.835000000000001	-6.99E-04
0.840000000000001	-1.27E-03
0.845000000000001	-1.87E-03
0.850000000000001	-2.42E-03
0.855000000000001	-2.74E-03
0.860000000000001	-2.58E-03
0.865000000000001	-1.79E-03
0.870000000000001	-2.47E-04
0.875000000000001	2.17E-03
0.880000000000001	5.31E-03
0.885000000000001	8.54E-03
0.890000000000001	1.11E-02
0.895000000000001	1.28E-02
0.900000000000001	1.36E-02
0.905000000000001	1.37E-02
0.910000000000001	1.33E-02
0.915000000000001	1.24E-02
0.920000000000001	1.08E-02
0.925000000000001	8.82E-03
0.930000000000001	6.63E-03
0.935000000000001	4.41E-03
0.940000000000001	2.38E-03
0.945000000000001	6.31E-04
0.950000000000001	-8.89E-04
0.955000000000001	-2.37E-03
0.960000000000001	-3.94E-03
0.965000000000001	-5.51E-03
0.970000000000001	-6.91E-03
0.975000000000001	-8.00E-03
0.980000000000001	-8.71E-03
0.985000000000001	-8.92E-03
0.990000000000001	-8.59E-03
0.995000000000001	-7.76E-03
1	-6.62E-03
1.005	-5.37E-03
1.01	-4.23E-03
1.015	-3.48E-03
1.02	-3.28E-03
1.025	-3.56E-03
1.03	-4.11E-03
1.035	-4.67E-03
1.04	-5.00E-03
1.045	-4.97E-03
1.05	-4.48E-03
1.055	-3.64E-03
1.06	-2.63E-03
1.065	-1.66E-03
1.07	-9.15E-04
1.075	-6.10E-04
1.08	-8.71E-04
1.085	-1.65E-03
1.09	-2.79E-03
1.095	-4.13E-03
1.1	-5.53E-03
1.105	-6.83E-03
1.11	-7.89E-03
1.115	-8.72E-03
1.12	-9.26E-03
1.125	-9.55E-03
1.13	-9.67E-03
1.135	-9.63E-03
1.14	-9.33E-03
1.145	-8.73E-03
1.15	-7.83E-03
1.155	-6.63E-03
1.16	-5.28E-03
1.165	-3.98E-03
1.17	-2.94E-03
1.175	-2.14E-03
1.18	-1.37E-03
1.185	-4.26E-04
1.19	7.41E-04
1.195	1.97E-03
1.2	2.96E-03
1.205	3.47E-03
1.21	3.49E-03
1.215	3.32E-03
1.22	3.27E-03
1.225	3.65E-03
1.23	4.54E-03
1.235	5.72E-03
1.24	6.80E-03
1.245	7.34E-03
1.25	7.14E-03
1.255	6.37E-03
1.26	5.37E-03
1.265	4.39E-03
1.27	3.53E-03
1.27499999999999	2.79E-03
1.27999999999999	2.20E-03
1.28499999999999	1.85E-03
1.28999999999999	1.85E-03
1.29499999999999	2.31E-03
1.29999999999999	3.43E-03
1.30499999999999	5.11E-03
1.30999999999999	7.02E-03
1.31499999999999	8.77E-03
1.31999999999999	1.00E-02
1.32499999999999	1.05E-02
1.32999999999999	1.01E-02
1.33499999999999	9.11E-03
1.33999999999999	7.86E-03
1.34499999999999	6.80E-03
1.34999999999999	6.21E-03
1.35499999999999	6.11E-03
1.35999999999999	6.28E-03
1.36499999999999	6.56E-03
1.36999999999999	6.83E-03
1.37499999999999	6.97E-03
1.37999999999999	6.90E-03
1.38499999999999	6.52E-03
1.38999999999999	5.78E-03
1.39499999999999	4.75E-03
1.39999999999999	3.55E-03
1.40499999999999	2.31E-03
1.40999999999999	1.19E-03
1.41499999999999	2.18E-04
1.41999999999999	-4.96E-04
1.42499999999999	-9.33E-04
1.42999999999999	-1.15E-03
1.43499999999999	-1.06E-03
1.43999999999999	-5.40E-04
1.44499999999999	2.04E-04
1.44999999999999	8.78E-04
1.45499999999999	1.35E-03
1.45999999999999	1.69E-03
1.46499999999999	2.26E-03
1.46999999999999	3.27E-03
1.47499999999999	4.53E-03
1.47999999999999	5.55E-03
1.48499999999999	5.68E-03
1.48999999999999	4.41E-03
1.49499999999999	1.86E-03
1.49999999999999	-1.29E-03
1.50499999999999	-4.18E-03
1.50999999999999	-6.32E-03
1.51499999999999	-7.72E-03
1.51999999999999	-8.71E-03
1.52499999999999	-1.00E-02
1.52999999999999	-1.24E-02
1.53499999999999	-1.61E-02
1.53999999999999	-2.06E-02
1.54499999999999	-2.49E-02
1.54999999999999	-2.80E-02
1.55499999999999	-2.96E-02
1.55999999999999	-2.96E-02
1.56499999999999	-2.83E-02
1.56999999999999	-2.59E-02
1.57499999999999	-2.25E-02
1.57999999999999	-1.84E-02
1.58499999999999	-1.38E-02
1.58999999999999	-9.37E-03
1.59499999999999	-5.80E-03
1.59999999999999	-3.41E-03
1.60499999999999	-2.05E-03
1.60999999999999	-1.30E-03
1.61499999999999	-7.21E-04
1.61999999999999	-1.25E-04
1.62499999999999	5.77E-04
1.62999999999999	1.19E-03
1.63499999999999	1.21E-03
1.63999999999999	4.10E-04
1.64499999999999	-9.57E-04
1.64999999999999	-2.49E-03
1.65499999999999	-3.97E-03
1.65999999999999	-5.35E-03
1.66499999999999	-6.65E-03
1.66999999999999	-7.82E-03
1.67499999999999	-8.67E-03
1.67999999999999	-9.11E-03
1.68499999999999	-9.18E-03
1.68999999999999	-8.87E-03
1.69499999999999	-8.25E-03
1.69999999999999	-7.59E-03
1.70499999999999	-7.19E-03
1.70999999999999	-7.22E-03
1.71499999999999	-7.63E-03
1.71999999999999	-8.19E-03
1.72499999999999	-8.32E-03
1.72999999999999	-7.40E-03
1.73499999999999	-5.05E-03
1.73999999999998	-1.50E-03
1.74499999999998	2.23E-03
1.74999999999998	5.02E-03
1.75499999999998	6.08E-03
1.75999999999998	5.28E-03
1.76499999999998	3.18E-03
1.76999999999998	6.47E-04
1.77499999999998	-1.54E-03
1.77999999999998	-2.86E-03
1.78499999999998	-3.06E-03
1.78999999999998	-2.22E-03
1.79499999999998	-6.43E-04
1.79999999999998	1.44E-03
1.80499999999998	3.91E-03
1.80999999999998	6.73E-03
1.81499999999998	9.84E-03
1.81999999999998	1.28E-02
1.82499999999998	1.47E-02
1.82999999999998	1.52E-02
1.83499999999998	1.40E-02
1.83999999999998	1.17E-02
1.84499999999998	9.30E-03
1.84999999999998	7.51E-03
1.85499999999998	6.85E-03
1.85999999999998	7.36E-03
1.86499999999998	8.52E-03
1.86999999999998	9.73E-03
1.87499999999998	1.07E-02
1.87999999999998	1.17E-02
1.88499999999998	1.29E-02
1.88999999999998	1.45E-02
1.89499999999998	1.62E-02
1.89999999999998	1.71E-02
1.90499999999998	1.62E-02
1.90999999999998	1.29E-02
1.91499999999998	7.32E-03
1.91999999999998	1.39E-03
1.92499999999998	-2.56E-03
1.92999999999998	-3.55E-03
1.93499999999998	-2.45E-03
1.93999999999998	-9.37E-04
1.94499999999998	-5.69E-04
1.94999999999998	-2.03E-03
1.95499999999998	-4.73E-03
1.95999999999998	-7.48E-03
1.96499999999998	-9.10E-03
1.96999999999998	-8.79E-03
1.97499999999998	-6.57E-03
1.97999999999998	-3.08E-03
1.98499999999998	1.01E-03
1.98999999999998	5.37E-03
1.99499999999998	9.92E-03
1.99999999999998	1.41E-02
2.00499999999998	1.74E-02
2.00999999999998	1.92E-02
2.01499999999998	1.85E-02
2.01999999999998	1.40E-02
2.02499999999998	4.69E-03
2.02999999999998	-8.19E-03
2.03499999999998	-2.07E-02
2.03999999999998	-2.83E-02
2.04499999999998	-3.01E-02
2.04999999999998	-2.80E-02
2.05499999999998	-2.48E-02
2.05999999999998	-2.18E-02
2.06499999999998	-1.93E-02
2.06999999999998	-1.68E-02
2.07499999999998	-1.37E-02
2.07999999999998	-1.03E-02
2.08499999999998	-7.14E-03
2.08999999999998	-4.73E-03
2.09499999999998	-3.51E-03
2.09999999999998	-3.55E-03
2.10499999999998	-4.48E-03
2.10999999999998	-5.58E-03
2.11499999999998	-6.15E-03
2.11999999999998	-5.88E-03
2.12499999999998	-4.93E-03
2.12999999999998	-3.88E-03
2.13499999999998	-3.43E-03
2.13999999999998	-4.10E-03
2.14499999999998	-5.84E-03
2.14999999999998	-7.78E-03
2.15499999999998	-8.64E-03
2.15999999999998	-7.62E-03
2.16499999999998	-4.81E-03
2.16999999999998	-1.27E-03
2.17499999999998	1.44E-03
2.17999999999998	2.22E-03
2.18499999999998	8.92E-04
2.18999999999998	-1.82E-03
2.19499999999998	-4.87E-03
2.19999999999998	-7.72E-03
2.20499999999998	-1.06E-02
2.20999999999997	-1.44E-02
2.21499999999997	-1.96E-02
2.21999999999997	-2.52E-02
2.22499999999997	-2.96E-02
2.22999999999997	-3.10E-02
2.23499999999997	-2.82E-02
2.23999999999997	-2.15E-02
2.24499999999997	-1.33E-02
2.24999999999997	-6.11E-03
2.25499999999997	-6.23E-04
2.25999999999997	3.91E-03
2.26499999999997	8.38E-03
2.26999999999997	1.29E-02
2.27499999999997	1.70E-02
2.27999999999997	1.96E-02
2.28499999999997	2.01E-02
2.28999999999997	1.75E-02
2.29499999999997	1.12E-02
2.29999999999997	2.25E-03
2.30499999999997	-6.49E-03
2.30999999999997	-1.26E-02
2.31499999999997	-1.59E-02
2.31999999999997	-1.75E-02
2.32499999999997	-1.90E-02
2.32999999999997	-2.10E-02
2.33499999999997	-2.32E-02
2.33999999999997	-2.48E-02
2.34499999999997	-2.48E-02
2.34999999999997	-2.27E-02
2.35499999999997	-1.85E-02
2.35999999999997	-1.32E-02
2.36499999999997	-8.23E-03
2.36999999999997	-4.60E-03
2.37499999999997	-2.70E-03
2.37999999999997	-2.32E-03
2.38499999999997	-2.81E-03
2.38999999999997	-3.33E-03
2.39499999999997	-3.18E-03
2.39999999999997	-2.05E-03
2.40499999999997	8.26E-05
2.40999999999997	3.14E-03
2.41499999999997	7.06E-03
2.41999999999997	1.14E-02
2.42499999999997	1.55E-02
2.42999999999997	1.94E-02
2.43499999999997	2.32E-02
2.43999999999997	2.67E-02
2.44499999999997	2.99E-02
2.44999999999997	3.24E-02
2.45499999999997	3.36E-02
2.45999999999997	3.25E-02
2.46499999999997	2.74E-02
2.46999999999997	1.74E-02
2.47499999999997	5.86E-03
2.47999999999997	-2.07E-03
2.48499999999997	-4.74E-03
2.48999999999997	-4.11E-03
2.49499999999997	-2.91E-03
2.49999999999997	-2.59E-03
2.50499999999997	-3.32E-03
2.50999999999997	-4.84E-03
2.51499999999997	-6.85E-03
2.51999999999997	-9.04E-03
2.52499999999997	-1.11E-02
2.52999999999997	-1.25E-02
2.53499999999997	-1.28E-02
2.53999999999997	-1.18E-02
2.54499999999997	-9.74E-03
2.54999999999997	-6.80E-03
2.55499999999997	-3.23E-03
2.55999999999997	7.31E-04
2.56499999999997	4.73E-03
2.56999999999997	8.32E-03
2.57499999999997	1.10E-02
2.57999999999997	1.22E-02
2.58499999999997	1.20E-02
2.58999999999997	1.07E-02
2.59499999999997	9.07E-03
2.59999999999997	8.16E-03
2.60499999999997	8.38E-03
2.60999999999997	9.52E-03
2.61499999999997	1.10E-02
2.61999999999997	1.19E-02
2.62499999999997	1.17E-02
2.62999999999997	1.05E-02
2.63499999999997	9.14E-03
2.63999999999997	8.11E-03
2.64499999999997	7.34E-03
2.64999999999997	6.22E-03
2.65499999999997	4.06E-03
2.65999999999997	7.08E-04
2.66499999999997	-3.24E-03
2.66999999999997	-6.79E-03
2.67499999999997	-9.11E-03
2.67999999999996	-9.90E-03
2.68499999999996	-9.65E-03
2.68999999999996	-9.36E-03
2.69499999999996	-9.86E-03
2.69999999999996	-1.15E-02
2.70499999999996	-1.40E-02
2.70999999999996	-1.67E-02
2.71499999999996	-1.89E-02
2.71999999999996	-2.02E-02
2.72499999999996	-2.04E-02
2.72999999999996	-1.99E-02
2.73499999999996	-1.87E-02
2.73999999999996	-1.71E-02
2.74499999999996	-1.48E-02
2.74999999999996	-1.18E-02
2.75499999999996	-9.00E-03
2.75999999999996	-7.57E-03
2.76499999999996	-8.36E-03
2.76999999999996	-1.18E-02
2.77499999999996	-1.73E-02
2.77999999999996	-2.30E-02
2.78499999999996	-2.67E-02
2.78999999999996	-2.77E-02
2.79499999999996	-2.60E-02
2.79999999999996	-2.20E-02
2.80499999999996	-1.62E-02
2.80999999999996	-9.70E-03
2.81499999999996	-4.08E-03
2.81999999999996	-1.29E-04
2.82499999999996	2.26E-03
2.82999999999996	3.47E-03
2.83499999999996	3.87E-03
2.83999999999996	3.72E-03
2.84499999999996	3.16E-03
2.84999999999996	2.54E-03
2.85499999999996	2.26E-03
2.85999999999996	2.69E-03
2.86499999999996	3.88E-03
2.86999999999996	5.27E-03
2.87499999999996	6.14E-03
2.87999999999996	5.66E-03
2.88499999999996	2.84E-03
2.88999999999996	-2.61E-03
2.89499999999996	-9.09E-03
2.89999999999996	-1.39E-02
2.90499999999996	-1.52E-02
2.90999999999996	-1.33E-02
2.91499999999996	-9.35E-03
2.91999999999996	-5.24E-03
2.92499999999996	-2.51E-03
2.92999999999996	-1.56E-03
2.93499999999996	-1.59E-03
2.93999999999996	-1.61E-03
2.94499999999996	-1.25E-03
2.94999999999996	-7.40E-04
2.95499999999996	-7.26E-04
2.95999999999996	-1.66E-03
2.96499999999996	-3.54E-03
2.96999999999996	-6.16E-03
2.97499999999996	-8.93E-03
2.97999999999996	-1.11E-02
2.98499999999996	-1.22E-02
2.98999999999996	-1.22E-02
2.99499999999996	-1.14E-02
2.99999999999996	-1.02E-02
3.00499999999996	-9.03E-03
3.00999999999996	-8.37E-03
3.01499999999996	-8.21E-03
3.01999999999996	-8.29E-03
3.02499999999996	-8.15E-03
3.02999999999996	-7.46E-03
3.03499999999996	-6.20E-03
3.03999999999996	-4.55E-03
3.04499999999996	-2.86E-03
3.04999999999996	-1.39E-03
3.05499999999996	-1.67E-04
3.05999999999996	1.02E-03
3.06499999999996	2.43E-03
3.06999999999996	4.46E-03
3.07499999999996	7.63E-03
3.07999999999996	1.21E-02
3.08499999999996	1.68E-02
3.08999999999996	2.03E-02
3.09499999999996	2.14E-02
3.09999999999996	1.91E-02
3.10499999999996	1.34E-02
3.10999999999996	6.31E-03
3.11499999999996	-2.75E-04
3.11999999999996	-5.26E-03
3.12499999999996	-8.94E-03
3.12999999999996	-1.18E-02
3.13499999999996	-1.40E-02
3.13999999999996	-1.49E-02
3.14499999999996	-1.39E-02
3.14999999999995	-1.05E-02
3.15499999999995	-5.27E-03
3.15999999999995	3.03E-04
3.16499999999995	4.78E-03
3.16999999999995	7.23E-03
3.17499999999995	7.45E-03
3.17999999999995	6.09E-03
3.18499999999995	4.03E-03
3.18999999999995	2.02E-03
3.19499999999995	7.49E-04
3.19999999999995	4.55E-04
3.20499999999995	1.26E-03
3.20999999999995	3.33E-03
3.21499999999995	6.52E-03
3.21999999999995	1.03E-02
3.22499999999995	1.40E-02
3.22999999999995	1.69E-02
3.23499999999995	1.85E-02
3.23999999999995	1.85E-02
3.24499999999995	1.60E-02
3.24999999999995	9.38E-03
3.25499999999995	-1.27E-03
3.25999999999995	-1.20E-02
3.26499999999995	-1.85E-02
3.26999999999995	-2.04E-02
3.27499999999995	-2.01E-02
3.27999999999995	-1.98E-02
3.28499999999995	-2.05E-02
3.28999999999995	-2.17E-02
3.29499999999995	-2.26E-02
3.29999999999995	-2.26E-02
3.30499999999995	-2.18E-02
3.30999999999995	-2.08E-02
3.31499999999995	-2.01E-02
3.31999999999995	-2.04E-02
3.32499999999995	-2.19E-02
3.32999999999995	-2.44E-02
3.33499999999995	-2.64E-02
3.33999999999995	-2.73E-02
3.34499999999995	-2.65E-02
3.34999999999995	-2.35E-02
3.35499999999995	-1.85E-02
3.35999999999995	-1.23E-02
3.36499999999995	-6.86E-03
3.36999999999995	-3.23E-03
3.37499999999995	-1.27E-03
3.37999999999995	-8.31E-05
3.38499999999995	1.36E-03
3.38999999999995	3.64E-03
3.39499999999995	6.69E-03
3.39999999999995	1.01E-02
3.40499999999995	1.33E-02
3.40999999999995	1.56E-02
3.41499999999995	1.65E-02
3.41999999999995	1.63E-02
3.42499999999995	1.53E-02
3.42999999999995	1.40E-02
3.43499999999995	1.29E-02
3.43999999999995	1.23E-02
3.44499999999995	1.23E-02
3.44999999999995	1.30E-02
3.45499999999995	1.42E-02
3.45999999999995	1.53E-02
3.46499999999995	1.62E-02
3.46999999999995	1.69E-02
3.47499999999995	1.76E-02
3.47999999999995	1.84E-02
3.48499999999995	1.94E-02
3.48999999999995	2.02E-02
3.49499999999995	2.06E-02
3.49999999999995	2.06E-02
3.50499999999995	2.05E-02
3.50999999999995	2.07E-02
3.51499999999995	2.15E-02
3.51999999999995	2.30E-02
3.52499999999995	2.53E-02
3.52999999999995	2.85E-02
3.53499999999995	3.24E-02
3.53999999999995	3.69E-02
3.54499999999995	4.22E-02
3.54999999999995	4.89E-02
3.55499999999995	5.83E-02
3.55999999999995	7.07E-02
3.56499999999995	8.42E-02
3.56999999999995	9.63E-02
3.57499999999995	1.06E-01
3.57999999999995	1.14E-01
3.58499999999995	1.20E-01
3.58999999999995	1.26E-01
3.59499999999995	1.31E-01
3.59999999999995	1.36E-01
3.60499999999995	1.40E-01
3.60999999999995	1.43E-01
3.61499999999995	1.45E-01
3.61999999999994	1.45E-01
3.62499999999994	1.44E-01
3.62999999999994	1.40E-01
3.63499999999994	1.32E-01
3.63999999999994	1.22E-01
3.64499999999994	1.10E-01
3.64999999999994	1.02E-01
3.65499999999994	9.75E-02
3.65999999999994	9.61E-02
3.66499999999994	9.65E-02
3.66999999999994	9.85E-02
3.67499999999994	1.02E-01
3.67999999999994	1.08E-01
3.68499999999994	1.13E-01
3.68999999999994	1.16E-01
3.69499999999994	1.17E-01
3.69999999999994	1.15E-01
3.70499999999994	1.09E-01
3.70999999999994	9.93E-02
3.71499999999994	8.45E-02
3.71999999999994	6.74E-02
3.72499999999994	5.19E-02
3.72999999999994	4.13E-02
3.73499999999994	3.62E-02
3.73999999999994	3.43E-02
3.74499999999994	3.27E-02
3.74999999999994	3.01E-02
3.75499999999994	2.68E-02
3.75999999999994	2.33E-02
3.76499999999994	1.95E-02
3.76999999999994	1.39E-02
3.77499999999994	4.33E-03
3.77999999999994	-9.78E-03
3.78499999999994	-2.67E-02
3.78999999999994	-4.42E-02
3.79499999999994	-6.12E-02
3.79999999999994	-7.77E-02
3.80499999999994	-9.44E-02
3.80999999999994	-1.11E-01
3.81499999999994	-1.26E-01
3.81999999999994	-1.37E-01
3.82499999999994	-1.44E-01
3.82999999999994	-1.48E-01
3.83499999999994	-1.52E-01
3.83999999999994	-1.56E-01
3.84499999999994	-1.61E-01
3.84999999999994	-1.68E-01
3.85499999999994	-1.75E-01
3.85999999999994	-1.86E-01
3.86499999999994	-1.98E-01
3.86999999999994	-2.10E-01
3.87499999999994	-2.22E-01
3.87999999999994	-2.32E-01
3.88499999999994	-2.42E-01
3.88999999999994	-2.51E-01
3.89499999999994	-2.61E-01
3.89999999999994	-2.70E-01
3.90499999999994	-2.79E-01
3.90999999999994	-2.88E-01
3.91499999999994	-2.96E-01
3.91999999999994	-3.03E-01
3.92499999999994	-3.08E-01
3.92999999999994	-3.12E-01
3.93499999999994	-3.14E-01
3.93999999999994	-3.15E-01
3.94499999999994	-3.13E-01
3.94999999999994	-3.09E-01
3.95499999999994	-3.03E-01
3.95999999999994	-2.96E-01
3.96499999999994	-2.87E-01
3.96999999999994	-2.74E-01
3.97499999999994	-2.58E-01
3.97999999999994	-2.39E-01
3.98499999999994	-2.22E-01
3.98999999999994	-2.10E-01
3.99499999999994	-2.02E-01
3.99999999999994	-1.92E-01
4.00499999999994	-1.73E-01
4.00999999999994	-1.44E-01
4.01499999999994	-1.08E-01
4.01999999999994	-7.18E-02
4.02499999999994	-3.78E-02
4.02999999999994	-5.24E-03
4.03499999999994	2.77E-02
4.03999999999994	6.20E-02
4.04499999999994	9.78E-02
4.04999999999994	1.34E-01
4.05499999999994	1.66E-01
4.05999999999994	1.90E-01
4.06499999999994	2.02E-01
4.06999999999994	2.04E-01
4.07499999999994	2.03E-01
4.07999999999994	2.02E-01
4.08499999999994	2.01E-01
4.08999999999994	2.02E-01
4.09499999999994	2.04E-01
4.09999999999994	2.08E-01
4.10499999999994	2.14E-01
4.10999999999993	2.21E-01
4.11499999999993	2.27E-01
4.11999999999993	2.30E-01
4.12499999999993	2.32E-01
4.12999999999993	2.33E-01
4.13499999999993	2.35E-01
4.13999999999993	2.39E-01
4.14499999999993	2.47E-01
4.14999999999993	2.60E-01
4.15499999999993	2.75E-01
4.15999999999993	2.90E-01
4.16499999999993	2.98E-01
4.16999999999993	2.99E-01
4.17499999999993	2.95E-01
4.17999999999993	2.88E-01
4.18499999999993	2.79E-01
4.18999999999993	2.68E-01
4.19499999999993	2.53E-01
4.19999999999993	2.36E-01
4.20499999999993	2.18E-01
4.20999999999993	2.00E-01
4.21499999999993	1.81E-01
4.21999999999993	1.63E-01
4.22499999999993	1.47E-01
4.22999999999993	1.34E-01
4.23499999999993	1.23E-01
4.23999999999993	1.16E-01
4.24499999999993	1.11E-01
4.24999999999993	1.07E-01
4.25499999999993	1.04E-01
4.25999999999993	1.03E-01
4.26499999999993	1.02E-01
4.26999999999993	1.03E-01
4.27499999999993	1.04E-01
4.27999999999993	1.06E-01
4.28499999999993	1.07E-01
4.28999999999993	1.08E-01
4.29499999999993	1.07E-01
4.29999999999993	1.05E-01
4.30499999999993	1.02E-01
4.30999999999993	9.68E-02
4.31499999999993	9.02E-02
4.31999999999993	8.22E-02
4.32499999999993	7.35E-02
4.32999999999993	6.52E-02
4.33499999999993	5.78E-02
4.33999999999993	5.04E-02
4.34499999999993	4.19E-02
4.34999999999993	3.23E-02
4.35499999999993	2.24E-02
4.35999999999993	1.24E-02
4.36499999999993	1.84E-03
4.36999999999993	-1.13E-02
4.37499999999993	-2.90E-02
4.37999999999993	-5.03E-02
4.38499999999993	-7.23E-02
4.38999999999993	-9.35E-02
4.39499999999993	-1.12E-01
4.39999999999993	-1.25E-01
4.40499999999993	-1.32E-01
4.40999999999993	-1.33E-01
4.41499999999993	-1.26E-01
4.41999999999993	-1.11E-01
4.42499999999993	-8.78E-02
4.42999999999993	-6.33E-02
4.43499999999993	-4.38E-02
4.43999999999993	-3.29E-02
4.44499999999993	-2.86E-02
4.44999999999993	-2.69E-02
4.45499999999993	-2.54E-02
4.45999999999993	-2.45E-02
4.46499999999993	-2.58E-02
4.46999999999993	-3.04E-02
4.47499999999993	-3.77E-02
4.47999999999993	-4.58E-02
4.48499999999993	-5.30E-02
4.48999999999993	-5.83E-02
4.49499999999993	-6.23E-02
4.49999999999993	-6.62E-02
4.50499999999993	-7.04E-02
4.50999999999993	-7.54E-02
4.51499999999993	-8.08E-02
4.51999999999993	-8.59E-02
4.52499999999993	-8.99E-02
4.52999999999993	-9.27E-02
4.53499999999993	-9.43E-02
4.53999999999993	-9.46E-02
4.54499999999993	-9.36E-02
4.54999999999993	-9.12E-02
4.55499999999993	-8.71E-02
4.55999999999993	-8.10E-02
4.56499999999993	-7.34E-02
4.56999999999993	-6.58E-02
4.57499999999993	-5.91E-02
4.57999999999992	-5.35E-02
4.58499999999992	-4.92E-02
4.58999999999992	-4.59E-02
4.59499999999992	-4.40E-02
4.59999999999992	-4.37E-02
4.60499999999992	-4.54E-02
4.60999999999992	-5.09E-02
4.61499999999992	-6.11E-02
4.61999999999992	-7.68E-02
4.62499999999992	-9.72E-02
4.62999999999992	-1.20E-01
4.63499999999992	-1.42E-01
4.63999999999992	-1.64E-01
4.64499999999992	-1.86E-01
4.64999999999992	-2.09E-01
4.65499999999992	-2.32E-01
4.65999999999992	-2.56E-01
4.66499999999992	-2.78E-01
4.66999999999992	-2.97E-01
4.67499999999992	-3.03E-01
4.67999999999992	-2.89E-01
4.68499999999992	-2.52E-01
4.68999999999992	-2.01E-01
4.69499999999992	-1.45E-01
4.69999999999992	-9.21E-02
4.70499999999992	-4.38E-02
4.70999999999992	-2.79E-03
4.71499999999992	3.11E-02
4.71999999999992	6.14E-02
4.72499999999992	9.17E-02
